#           logr                   beta                      gamma                  kappa                  VR_average                  r                  sigmarad2                  r_r2                   rho
-1.279478777192769368e+00 3.549632049600570660e-03 -1.317686748496783800e+00 6.074309926985208552e-01 8.446672984531947842e-03 5.254376912142792039e-02 6.774092401776994621e-02 1.319839807164868706e-01 2.314414270291297093e+00
-1.136376397272773842e+00 3.810807202118782211e-02 -1.024469962705299553e+00 4.831955205337386539e-01 3.212440845578216214e-02 7.305056894446010363e-02 8.314691587936046124e-02 1.834947329456444731e-01 1.858833167795777896e+00
-9.932740173527783156e-01 -5.373649476348862919e-02 -1.343087430337019716e+00 3.339195125759107374e-01 7.399335503578186035e-03 1.015607694753873913e-01 9.314166009426116943e-02 2.551091188188979730e-01 1.178237711067803284e+00
-8.501716374327827896e-01 4.850167234095981161e-02 -1.367983420367041125e+00 1.921773819408578998e-01 1.763354040390952351e-02 1.411979406248690116e-01 1.036132982989263207e-01 3.546731912127038533e-01 7.670830699902615457e-01
-7.070692575127872637e-01 2.350603076114254897e-02 -1.442607902773219930e+00 1.096234459540466194e-01 2.379613689297910457e-03 1.963047202151772530e-01 1.057172982672041628e-01 4.930951631497881849e-01 4.783101010684097654e-01
-5.639668775927917377e-01 5.990507498110442253e-02 -1.636165221262233738e+00 1.086690509023033463e-01 -1.838873212154094839e-03 2.729185922133187669e-01 1.113756497701009068e-01 6.855405086873316289e-01 2.964566176616813542e-01
-4.208644976727962117e-01 2.139537050022000120e-02 -1.861618999943672081e+00 3.204744167019692863e-02 -9.769583745871959768e-03 3.794333518524381499e-01 1.135658237215812633e-01 9.530934881803398984e-01 1.627163816815058173e-01
-2.777621177528007412e-01 9.478932332405964889e-02 -2.043057296859807082e+00 -4.148874661567403602e-03 3.815683787921267129e-03 5.275187275824964050e-01 1.137528747974427545e-01 1.325067134181671324e+00 8.692744813476635524e-02
-1.346597378328051875e-01 1.228332170816009983e-01 -2.279247582627723645e+00 -7.925569034975395166e-02 -7.396080695626017047e-03 7.333989133840763674e-01 1.132557414531362994e-01 1.842214779413331449e+00 4.233490166235542862e-02
8.442642087190326342e-03 2.409923860950166086e-01 -2.507976861628330223e+00 -2.057083123958622639e-01 -2.414477298039725221e-03 1.019630087102126881e+00 1.079640146029197528e-01 2.561194980950764144e+00 1.935643723012447914e-02
1.515450220071858090e-01 3.454976987518849629e-01 -2.754622604623036430e+00 -2.906770677887385301e-01 6.591271122516878696e-03 1.417571659230745240e+00 9.889754921924016895e-02 3.560779016514231454e+00 8.107811440166694250e-03
2.946474019271813627e-01 5.009449371033738441e-01 -2.948821423355788784e+00 -4.619829787581632985e-01 -2.725373735367696976e-03 1.970822001501937315e+00 8.914271658624962902e-02 4.950481044493270311e+00 3.150934116645888895e-03
4.377497818471769442e-01 6.407689699375034298e-01 -3.181369538337491587e+00 -6.467087173698593539e-01 4.825069067656795503e-03 2.739995072779500163e+00 7.293967132367809580e-02 6.882556445717932014e+00 1.161279909455119157e-03
5.808521617671722481e-01 7.767197748252254730e-01 -3.389901379478368337e+00 -7.273849031570909229e-01 -2.247885693494365913e-03 3.809361268107678722e+00 5.820961833618962938e-02 9.568682882077807150e+00 3.871829441210578298e-04
7.239545416871678851e-01 8.704885258192474051e-01 -3.488268659895615187e+00 -9.107656629262006476e-01 -3.506973615658829074e-03 5.296080060552261770e+00 4.516299977022059098e-02 1.330315164428966312e+01 1.243744010893809045e-04
8.670569216071636331e-01 9.256711977761036270e-01 -3.603209890791243097e+00 -1.053360568212526882e+00 9.692516896971136234e-05 7.363035961593761947e+00 3.193958610259135800e-02 1.849511012664446596e+01 3.886486144776121407e-05
1.010159301527159270e+00 9.612586843879593612e-01 -3.775061224763285317e+00 -1.200498697541140247e+00 -1.736560978098292086e-03 1.023668410444490640e+01 2.255827943259838125e-02 2.571338790560496079e+01 1.157377888577947233e-05
1.153261681447154352e+00 9.787467159418342666e-01 -3.785012653738955457e+00 -1.409916295945925047e+00 -2.247859346263603349e-03 1.423186060760630944e+01 1.447907582640493331e-02 3.574881755538198291e+01 3.229361271041398482e-06
