#           logr                   beta                      gamma                  kappa                  VR_average                  r                  sigmarad2                  r_r2                   rho         
-1.087691998831055384e+00 3.316398963285316359e-02 -1.213491611675009185e+00 5.100403265228498073e-01 2.046140791877867557e-02 8.171616960822593312e-02 8.525929526677207548e-02 2.052617376738382626e-01 1.523413433966566588e+00
-8.257872369262934109e-01 1.210572805103560245e-02 -1.385501952636171374e+00 2.236171866461271751e-01 7.282306070197117759e-03 1.493525916316219004e-01 1.046743175210473747e-01 3.751567484302623656e-01 6.946067445623279601e-01
-5.638824750215315484e-01 4.335274212894490997e-02 -1.651983538928109674e+00 6.297990385512598766e-02 -2.160671130329573381e-03 2.729716374865001627e-01 1.116540679585636409e-01 6.856737523892917352e-01 2.864696800307297564e-01
-3.019777131167696860e-01 6.692388086534872826e-02 -2.027308175786591171e+00 -1.089432266884947723e-02 -1.994800814054425130e-03 4.989100895942188418e-01 1.129352744007871417e-01 1.253205484594947405e+00 9.471402328835885898e-02
-4.007295121200771942e-02 1.953274246038499973e-01 -2.427451783010304620e+00 -1.437679567845541184e-01 -4.503976552632964377e-03 9.118576559486750721e-01 1.101965506760016200e-01 2.290482873445608192e+00 2.484021398920257737e-02
2.218318106927542055e-01 4.065608944935279467e-01 -2.820488621780325111e+00 -3.702988732200803157e-01 1.412175038068336783e-03 1.666601662412735996e+00 9.495603818686637609e-02 4.186314102545861893e+00 5.068645555253263602e-03
4.837365725975161235e-01 6.645199333604410175e-01 -3.203796087328909969e+00 -6.303125996558652799e-01 3.834774596964483917e-03 3.046046806798136330e+00 7.050207905118098528e-02 7.651323643739322833e+00 8.274781425661270704e-04
7.456413345022779859e-01 8.638348491862628542e-01 -3.501124048840432934e+00 -8.953196107408177840e-01 -3.687770535275243337e-03 5.567257826787955111e+00 4.439753351509614226e-02 1.398431939582417805e+01 1.063440068379577279e-04
1.007546096407039737e+00 9.529026970113002593e-01 -3.700930196380268988e+00 -1.185804130698137060e+00 -7.440262274756919911e-04 1.017527361718764034e+01 2.394555929158318289e-02 2.555913173591104126e+01 1.212926291885718931e-05
1.269450858311801600e+00 9.846931698000076505e-01 -3.847735603079214695e+00 -1.291963168466352174e+00 -9.304676283011596152e-04 1.859734116973173812e+01 1.062241700917867376e-02 4.671440894640365826e+01 1.224984337360047617e-06
1.531355620216563906e+00 9.958471374704469525e-01 -4.258313096948856291e+00 -1.324384113165996801e+00 -5.520466724734567412e-04 3.399034872135383978e+01 5.040601602605308124e-03 8.537989575544771981e+01 1.170452668476591550e-07
