#           logr                   beta                      gamma                  kappa                  VR_average                  r                  sigmarad2                  r_r2                   rho
-7.624450482752889169e-01 1.608665058255354108e-02 -1.414563125837041691e+00 2.516282786068254618e-01 6.342066418459388170e-03 1.728044617927197713e-01 9.908305137031762910e-02 3.868610014542867015e-01 5.885420459841125274e-01
-7.035205388964672624e-01 4.260309221748026509e-03 -1.481670684374969849e+00 2.178825460482068932e-01 4.770049347902747573e-03 1.979153419798685976e-01 1.038612691237153635e-01 4.430772597373137112e-01 4.857855478408204530e-01
-6.445960295176456079e-01 7.364763731405044034e-03 -1.565771833180660932e+00 5.247622863237279972e-02 -4.785278413984564959e-03 2.266751806327409469e-01 1.051178856691232927e-01 5.074625184713138504e-01 3.936987704044637715e-01
-5.856715201388238423e-01 -1.510752207001075931e-02 -1.625882003214531357e+00 9.723099378654506686e-02 5.314864299211042101e-03 2.596142219237967952e-01 1.053508143894428678e-01 5.812038464937758775e-01 3.176288310025264239e-01
-5.267470107600021878e-01 2.271628594308072735e-05 -1.691077249780505776e+00 9.044245650508619949e-02 4.387108182470255725e-03 2.973397618431773970e-01 1.079282646367380194e-01 6.656608101751969597e-01 2.532535021155382648e-01
-4.678225013811804778e-01 1.190655413739771795e-02 -1.797191393213002142e+00 -8.852317496953647502e-02 3.886813047916724221e-03 3.405473448943341919e-01 1.079683468916444733e-01 7.623905396982688654e-01 2.007373200068464647e-01
-4.088979920023588788e-01 -1.746270399823512953e-02 -1.849888157624896001e+00 -1.469752854529738639e-01 1.730910337396353912e-03 3.900335878245125842e-01 1.053665656730677636e-01 8.731764378143872518e-01 1.555099628081570151e-01
-3.499734826235372243e-01 -2.248559077855594168e-03 -1.919517308976680825e+00 -1.340548003078816663e-01 1.003248134272029680e-03 4.467108668207760425e-01 1.037470027372725950e-01 1.000061060379857647e+00 1.215124052540381278e-01
-2.910489732447154032e-01 -1.398677716529728166e-02 -2.027374363391776235e+00 -1.247351115274964867e-01 -3.293841796087934766e-03 5.116241389589061273e-01 1.016025477202152361e-01 1.145383774889128681e+00 9.237298675103618184e-02
-2.321244638658938042e-01 -2.014096091308248404e-02 -2.073221292336449917e+00 -8.880026251384601221e-02 -3.760281633120165536e-03 5.859702080416635539e-01 1.002941606703798838e-01 1.311823891314159773e+00 7.009653299907107893e-02
-1.731999544870721219e-01 2.071850241408657034e-02 -2.189526880826175859e+00 -2.236934732565850625e-01 -1.662947965958638504e-03 6.711197900300193142e-01 9.918353304787733138e-02 1.502450060451749669e+00 5.262812423017142888e-02
-1.142754451082503564e-01 -6.782076174626228138e-03 -2.331352446583953242e+00 -3.515629847028635679e-01 -2.412832051457888469e-03 7.686427848869629154e-01 9.438730627805637374e-02 1.720776850534480928e+00 3.869572105302162418e-02
-5.535093572942868800e-02 -1.070434582184787153e-02 -2.424817959348387841e+00 -2.728803203102895258e-01 3.457673508009494038e-05 8.803372207700188579e-01 9.015882053351782777e-02 1.970829545206344235e+00 2.795569495836382548e-02
3.573573649392941358e-03 2.293808546118825120e-03 -2.481588829330295898e+00 -3.316870658377855663e-01 -2.742987134089506975e-04 1.008262404215570562e+00 8.765060415655426262e-02 2.257218357541133535e+00 2.004012963267270617e-02
6.249808302821469735e-02 4.282992374929572854e-03 -2.603151519075783682e+00 -4.887593959009816635e-01 -6.448420022995865909e-04 1.154776887503816907e+00 8.239848492975596073e-02 2.585223428384948452e+00 1.425664989008094269e-02
1.214225924070364004e-01 1.380616091369191167e-03 -2.689633906925749773e+00 -5.026822704071668424e-01 -3.299876461119517659e-04 1.322581953207384586e+00 7.676355845805024614e-02 2.960892176134374498e+00 9.888300918704767684e-03
1.803471017858580550e-01 -3.607775936774082481e-03 -2.809435400974483965e+00 -4.952635821007070338e-01 8.034261492385877303e-04 1.514771417646751717e+00 7.189167693726823682e-02 3.391150792784913826e+00 6.871424321170799265e-03
2.392716111646797927e-01 7.641769111796037350e-03 -2.955919487063606965e+00 -5.574371435916706252e-01 1.548355947669801747e-03 1.734888671477102129e+00 6.711023684761106833e-02 3.883931941898532081e+00 4.613520652064112201e-03
2.981961205435014750e-01 -8.143483128521644687e-03 -2.980760418302227599e+00 -6.320091129495930549e-01 -2.506725685889955087e-04 1.986992009061980813e+00 6.179953305284086734e-02 4.448321012853430290e+00 3.081020277863979074e-03
3.571206299223231295e-01 -2.708135702773395437e-03 -3.027105590540750679e+00 -6.217224427588993185e-01 -1.317782273850333396e-04 2.275729451109206991e+00 5.653366196037176022e-02 5.094723627860705761e+00 2.054720616716714052e-03
4.160451393011448395e-01 -6.952672783693270020e-04 -3.177070248563652388e+00 -6.627825911751790144e-01 1.695771268516230515e-03 2.606424440071446913e+00 5.220544641574897948e-02 5.835057490069096353e+00 1.355043175043980181e-03
4.749696486799664941e-01 9.892069969992256517e-04 -3.303298741287306051e+00 -6.710294163110182009e-01 1.329655853628982070e-03 2.985173988274651524e+00 4.722792226271663174e-02 6.682972109854818932e+00 8.676372062454448635e-04
5.338941580587880376e-01 7.397101632285463246e-03 -3.293340888552227508e+00 -6.982255617942882964e-01 2.067392886208605830e-04 3.418961088328082099e+00 4.351466611448131377e-02 7.654100460382692539e+00 5.529204054463988244e-04
5.928186674376098031e-01 -8.249413721722609338e-03 -3.378980823258496358e+00 -7.725278884792161627e-01 -6.822743299581976667e-04 3.915783458322857236e+00 3.907631864689959517e-02 8.766347202203617073e+00 3.549941326777673965e-04
6.517431768164315686e-01 4.140537076109396253e-03 -3.433607700187657930e+00 -7.839223000432272714e-01 -4.453496067536930731e-04 4.484800995489870878e+00 3.528531525201316493e-02 1.004021879087550673e+01 2.210309261210346413e-04
7.106676861952531121e-01 1.231436236437777332e-02 -3.526784916969273986e+00 -8.609258791153151513e-01 -2.893513347365499764e-04 5.136504656915215961e+00 3.158851199417520711e-02 1.149920155379080988e+01 1.398214742250503573e-04
7.695921955740748777e-01 -1.763672889779210884e-02 -3.581366319753490846e+00 -7.948029142767415456e-01 -1.492962238644341506e-03 5.882909880961139315e+00 2.793410310885375766e-02 1.317019470680025606e+01 8.488381722473594218e-05
8.285167049528966432e-01 1.339599334778895923e-02 -3.583508696307047714e+00 -8.318420539446936823e-01 -1.576674428219612624e-04 6.737778115496695364e+00 2.546023600160140371e-02 1.508400629414560257e+01 5.290702850023048929e-05
8.874412143317181867e-01 1.210841967377640493e-03 -3.667775848017733598e+00 -9.721952084517777593e-01 -3.780476161238498093e-04 7.716870537246643735e+00 2.228963526757315669e-02 1.727592119532927839e+01 3.210050893766787540e-05
9.463657237105399522e-01 -5.383473517222903126e-03 -3.707961087702794867e+00 -9.011095526186532201e-01 -5.603503600915135056e-05 8.838238640073624808e+00 1.955645683016805914e-02 1.978635167124431860e+01 1.955552976215278057e-05
1.005290233089361829e+00 -2.947505823452933882e-03 -3.760252848740938791e+00 -9.138401586721557335e-01 -4.589056366784284146e-04 1.012255704975989978e+01 1.745452704423193849e-02 2.266158244366145524e+01 1.173633080492278576e-05
1.064214742468183372e+00 7.167004978370972168e-03 -3.771188607225139489e+00 -9.905378464503947766e-01 7.193641391705063969e-04 1.159350470138360301e+01 1.526142221996969889e-02 2.595462404507889431e+01 7.048999455870129006e-06
1.123139251847005138e+00 9.041958379723213923e-03 -3.764824534597071004e+00 -1.029740326796225292e+00 -5.166816224308175623e-04 1.327820140704386986e+01 1.334056343340977134e-02 2.972619017211697923e+01 4.217950369361091795e-06
1.182063761225826903e+00 -1.564489971369598109e-02 -3.755569338413840885e+00 -1.074224085071940227e+00 -1.102537494411026176e-04 1.520770786291917531e+01 1.154093833545855562e-02 3.404581706188910317e+01 2.537736930713992651e-06
1.240988270604648447e+00 -8.270632885735595963e-03 -3.829716724509109049e+00 -1.078823161429189215e+00 -1.431719559418908466e-04 1.741759831427216199e+01 9.967308901043945429e-03 3.899314552925336130e+01 1.522338756041207517e-06
1.299912779983470212e+00 2.490282092716211704e-02 -3.874414025002812512e+00 -1.187963105849388246e+00 1.492965722729586641e-04 1.994861643660631856e+01 8.611977164141582097e-03 4.465938930182238664e+01 8.976731632329972204e-07
1.358837289362291978e+00 9.372518166096410752e-03 -3.855456572408875182e+00 -1.347173716057532555e+00 -1.224515971155481250e-04 2.284742652543305397e+01 7.220672232263552169e-03 5.114901672437396485e+01 5.320046310192001356e-07
