#           logr                   beta                      gamma                  kappa                  VR_average                  r                  sigmarad2                  r_r2                   rho
-7.624450482752889169e-01 1.375823896033523397e-02 -1.493865129083317589e+00 1.243145784559511885e-01 5.419923346435782534e-05 1.728044617927197713e-01 1.009739492300506247e-01 4.340651828814485191e-01 5.892240182274313121e-01
-7.035205388964672624e-01 3.490318774643896838e-02 -1.488296013618835900e+00 2.684062811525010916e-01 1.593947256566326199e-03 1.979153419798685976e-01 1.067700250512253757e-01 4.971408621068104106e-01 4.683847261614264568e-01
-6.445960295176456079e-01 2.759766938853280838e-02 -1.469656970493625092e+00 1.824873066027852264e-01 3.560962779521331580e-03 2.266751806327409469e-01 1.086027342125311934e-01 5.693823105913652372e-01 3.934469804515318136e-01
-5.856715201388238423e-01 3.126188022563158864e-02 -1.589270487475975324e+00 8.904535874027126596e-02 -1.467660643014969801e-03 2.596142219237967952e-01 1.121902962027868100e-01 6.521214414773022217e-01 3.143439401795792287e-01
-5.267470107600021878e-01 1.891470771974401721e-02 -1.660135460323197476e+00 4.150853151635778421e-02 7.531675291136311068e-03 2.973397618431773970e-01 1.112588758263876876e-01 7.468837133221674085e-01 2.556184806393905218e-01
-4.678225013811804778e-01 2.623887059207830053e-02 -1.837071526346394812e+00 1.365634411267970805e-01 -3.155224018070061816e-03 3.405473448943341919e-01 1.134611116612463944e-01 8.554162549266914883e-01 2.003363502916593319e-01
-4.088979920023588788e-01 4.152029434465542845e-02 -1.879016837368408854e+00 4.877228539373493904e-02 1.682631905252363275e-03 3.900335878245125842e-01 1.154591976036826034e-01 9.797200770893934596e-01 1.552727241158485816e-01
-3.499734826235372243e-01 5.919925591030517076e-02 -1.868051503578284533e+00 -1.059664112195171821e-02 1.641437720136422864e-03 4.467108668207760425e-01 1.149727185167400412e-01 1.122086965174990514e+00 1.203149145806444165e-01
-2.910489732447154032e-01 7.105887399378629787e-02 -1.975583486930347021e+00 2.134665847904945041e-02 1.968524538299064875e-05 5.116241389589061273e-01 1.151276742183476171e-01 1.285141732683648508e+00 9.352918191992834474e-02
-2.321244638658938042e-01 8.971594131128945993e-02 -2.109968869428314076e+00 -1.052292086426999118e-01 -1.168841757221232222e-03 5.859702080416635539e-01 1.156406390739532775e-01 1.471890614848700762e+00 7.038804315876114048e-02
-1.731999544870721219e-01 9.229093891412709638e-02 -2.224924225215376250e+00 -1.696150108104742260e-01 -5.278920360970771816e-03 6.711197900300193142e-01 1.118867276568993457e-01 1.685776694493964056e+00 5.275812770778900290e-02
-1.142754451082503564e-01 1.278383322115306253e-01 -2.295055623983831339e+00 -1.193665448362846854e-01 -1.697052292801548958e-03 7.686427848869629154e-01 1.104387596768138247e-01 1.930743382035299271e+00 3.848520062541097714e-02
-5.535093572942868800e-02 1.643999842544749956e-01 -2.402610473882758946e+00 -1.701737918362481727e-01 -7.070205308895472114e-04 8.803372207700188579e-01 1.083206711137540690e-01 2.211307120005064242e+00 2.830214303697081366e-02
3.573573649392941358e-03 1.959003172842277429e-01 -2.535158288693522444e+00 -1.825673280321304659e-01 3.024591034930940712e-04 1.008262404215570562e+00 1.054548858946508516e-01 2.532640652550319782e+00 2.005157394175423671e-02
6.249808302821469735e-02 2.463772619047316370e-01 -2.587629491272662730e+00 -2.314184443428330684e-01 -3.825040887377470587e-04 1.154776887503816907e+00 1.030851154398377545e-01 2.900668395141702938e+00 1.422503700394707818e-02
1.214225924070364004e-01 3.050114996318796790e-01 -2.727808310747581899e+00 -2.587470629973056546e-01 -1.544991228672455219e-03 1.322581953207384586e+00 9.903626871196609394e-02 3.322175662821067910e+00 9.935709191492118203e-03
1.803471017858580550e-01 3.750618613856382400e-01 -2.812376467608882269e+00 -2.899791224464398076e-01 8.561135192160746832e-04 1.514771417646751717e+00 9.609546090291766485e-02 3.804933770825407624e+00 6.785531517156164275e-03
2.392716111646797927e-01 4.354761125011122891e-01 -2.905363900511372499e+00 -3.944709949816772032e-01 -4.231302093969850175e-04 1.734888671477102129e+00 9.154202484298842868e-02 4.357843314063014617e+00 4.631941487311191062e-03
2.981961205435014750e-01 4.992044030092667173e-01 -2.987510282265111616e+00 -4.893231565248888359e-01 1.054718303832978288e-04 1.986992009061980813e+00 8.634055866816739422e-02 4.991098267080750439e+00 3.084534181117063508e-03
3.571206299223231295e-01 5.608768268053164752e-01 -3.064334550960398751e+00 -5.496076539655795345e-01 3.093344733288624308e-03 2.275729451109206991e+00 8.015936360570881380e-02 5.716373930027962125e+00 2.059149644663328931e-03
4.160451393011448395e-01 6.268609010564603068e-01 -3.188003144580989545e+00 -5.570453007647208077e-01 9.155820087833299288e-04 2.606424440071446913e+00 7.437793758786749587e-02 6.547042185770423295e+00 1.342952856307032565e-03
4.749696486799664941e-01 6.895335031474352228e-01 -3.258941531939462788e+00 -6.217551453665814964e-01 3.342737741301289806e-04 2.985173988274651524e+00 6.891393017566949108e-02 7.498418036842436685e+00 8.669316667404678876e-04
5.338941580587880376e-01 7.402306949348449461e-01 -3.296635491209448432e+00 -7.043517232143864382e-01 3.888771110221562414e-04 3.418961088328082099e+00 6.283055528222819541e-02 8.588041967630537954e+00 5.546227827431337134e-04
5.928186674376098031e-01 7.935656295302238039e-01 -3.372573672662693589e+00 -7.902361634962578041e-01 -1.736721892603965665e-04 3.915783458322857236e+00 5.692458315747312564e-02 9.836003337690845783e+00 3.543884906694016166e-04
6.517431768164315686e-01 8.321061743460264060e-01 -3.469763684765928780e+00 -8.232176021322344939e-01 -5.593031427578909389e-04 4.484800995489870878e+00 5.070401396662482796e-02 1.126531076859166625e+01 2.220972634712684685e-04
7.106676861952531121e-01 8.682432968461030187e-01 -3.507562391887010911e+00 -9.060934380390434084e-01 -3.605512396500519436e-04 5.136504656915215961e+00 4.552861849765561797e-02 1.290231635309110381e+01 1.382201511228350725e-04
7.695921955740748777e-01 8.941765345949387322e-01 -3.543327930645956858e+00 -9.964373705140567861e-01 -2.419383947831010070e-03 5.882909880961139315e+00 3.965154544526315605e-02 1.477720150777992636e+01 8.573939632321373578e-05
8.285167049528966432e-01 9.173671887460138619e-01 -3.611686314458113944e+00 -1.064158368677694755e+00 -4.790828259140036158e-04 6.737778115496695364e+00 3.474203920848829841e-02 1.692453342683834094e+01 5.284375175550347814e-05
8.874412143317181867e-01 9.353102508319257602e-01 -3.641498034575878950e+00 -1.080143494628913459e+00 -7.490573866715719530e-04 7.716870537246643735e+00 2.970640511431808448e-02 1.938390239622589206e+01 3.217708762385371635e-05
9.463657237105399522e-01 9.505991371568597303e-01 -3.676831164815950626e+00 -1.138350107032274794e+00 -8.451543581394630519e-04 8.838238640073624808e+00 2.591561115935516260e-02 2.220065171844462526e+01 1.967191655469002626e-05
1.005290233089361829e+00 9.611295489657905033e-01 -3.742195785937610264e+00 -1.209736184591681196e+00 -3.700465881475648987e-04 1.012255704975989978e+01 2.181205862232732037e-02 2.542671370547354215e+01 1.186412703532088527e-05
1.064214742468183372e+00 9.707183042402909301e-01 -3.795373144381363861e+00 -1.217716069643719923e+00 -5.165338453271589754e-04 1.159350470138360301e+01 1.866359203961007185e-02 2.912156715304800159e+01 7.125782662245475681e-06
1.123139251847005138e+00 9.776066304530429685e-01 -3.858413142496984527e+00 -1.355576058911462489e+00 -1.054013443060844435e-03 1.327820140704386986e+01 1.567436704207541068e-02 3.335333394920491656e+01 4.235988646065414952e-06
1.182063761225826903e+00 9.827685226255860051e-01 -3.828158364510591216e+00 -1.455323635859586240e+00 -1.375499745433875296e-03 1.520770786291917531e+01 1.291938749692687731e-02 3.820003503522823252e+01 2.501049972851128216e-06
1.240988270604648447e+00 9.868109534978599662e-01 -3.747651777397709161e+00 -1.514031397379302257e+00 -1.575833900617737730e-03 1.741759831427216199e+01 1.056042872727861771e-02 4.375102887510438165e+01 1.499029157880897281e-06
1.299912779983470212e+00 9.900116181492520928e-01 -3.850399830992926375e+00 -1.679185604519716879e+00 -8.051050979782484228e-04 1.994861643660631856e+01 8.566724684541202756e-03 5.010865895450040597e+01 9.046181243312606965e-07
1.358837289362291978e+00 9.920868737993594477e-01 -3.892667027403022395e+00 -1.719214260921768656e+00 1.140987407268455496e-03 2.284742652543305397e+01 6.695625798243990193e-03 5.739014068414736869e+01 5.272835694017251979e-07
