#log(r)	rho	sigma2	sigma2r	beta	gamma	kappa	dlnbetadlnr
#  -0.959176003468815	   0.012160700849276	   0.047785226671424	   0.015456355860249	  -0.045811545214176	  -0.606295742866977	  -0.006966433453600	  -3.301780445810193
#  -0.811217203295374	   0.008922593995917	   0.054147916558276	   0.019327513475520	   0.099201169181487	  -0.190144211469923	   0.231504705564657	   3.283647602768458
#  -0.663258403121934	   0.010982200405395	   0.048993036196458	   0.018564429625382	   0.180459427380633	   0.149125569076561	  -0.183661712930972	  -0.862119427768584
  -0.515299602948493	   0.010060213392943	   0.051178121712259	   0.016959109666741	  -0.008868175215217	  -0.426689910414894	  -0.090585022513486	  20.759452900882149
  -0.367340802775052	   0.008000423983089	   0.050651951216306	   0.017497305459288	   0.052578528900897	  -0.829204649874024	   0.129885996153160	   1.387568750944822
  -0.219382002601611	   0.005452024829769	   0.054063195917069	   0.018537771149799	   0.041809706242537	  -1.309864944951787	   0.225058136135423	   0.567987296761597
  -0.071423202428170	   0.003039759498102	   0.058368514415563	   0.020395367938588	   0.069074247855794	  -1.820751986774964	   0.232160900287804	   1.525225059826927
   0.076535597745270	   0.001607474713969	   0.060460765530673	   0.021826863999730	   0.114991930782592	  -1.987569286662904	   0.117087140043095	   1.327209444343379
   0.224494397918711	   0.000820429226036	   0.058748196466469	   0.022170603750702	   0.175088032624991	  -2.157344267636303	  -0.006706341645346	   0.851091585755246
   0.372453198092152	   0.000378009946578	   0.055677398667780	   0.021723583411191	   0.218503351544279	  -2.550907204867284	   0.089695879493098	   0.877048268807185
   0.520411998265593	   0.000150616494944	   0.056071774174034	   0.023524107516112	   0.308206132036482	  -2.985894829714260	   0.106481411989135	   0.824841124258594
   0.668370798439033	   0.000065616040522	   0.051850059801090	   0.023463556242110	   0.395093751644650	  -2.666203473780898	  -0.160487809862688	   0.527621071628498
   0.816329598612474	   0.000029093400457	   0.043781776381864	   0.020908386651170	   0.453009213185428	  -2.541750390362768	  -0.442062562835508	   0.381362453841924
   0.964288398785915	   0.000014249195297	   0.033571708463315	   0.017043190484890	   0.515099065721319	  -2.389361385363686	  -0.507240485165972	   0.379274973959275
   1.112247198959356	   0.000005443588633	   0.027162261823613	   0.014903285638811	   0.588715653651666	  -3.263210140463109	  -0.473590107618068	   0.360500342251935
